city_name,year,year_avg_price,month,month_avg_price
西安,2022,15584.1,11,16003
西安,2022,15584.1,12,15996
西安,2023,16006.6,1,15956
西安,2023,16006.6,2,15881
西安,2023,16006.6,3,15903
西安,2023,16006.6,4,15821
西安,2023,16006.6,5,15869
西安,2023,16006.6,6,15953
西安,2023,16006.6,7,16129
西安,2023,16006.6,8,16122
西安,2023,16006.6,9,16105
西安,2023,16006.6,10,16194
西安,2023,16006.6,11,15999
西安,2023,16006.6,12,16147
西安,2024,16545.2,1,16256
西安,2024,16545.2,2,16422
西安,2024,16545.2,3,16453
西安,2024,16545.2,4,16442
西安,2024,16545.2,5,16468
西安,2024,16545.2,6,16690
西安,2024,16545.2,7,16660
西安,2024,16545.2,8,16643
西安,2024,16545.2,9,16627
西安,2024,16545.2,10,16621
西安,2024,16545.2,11,16629
西安,2024,16545.2,12,16631
西安,2025,16319.5,1,16591
西安,2025,16319.5,2,16524
西安,2025,16319.5,3,16460
西安,2025,16319.5,4,16419
西安,2025,16319.5,5,16377
西安,2025,16319.5,6,16225
西安,2025,16319.5,7,16207
西安,2025,16319.5,8,16241
西安,2025,16319.5,9,16220
西安,2025,16319.5,10,16214
西安,2025,16319.5,11,16178
西安,2025,16319.5,12,16178
贵阳,2017,5614.17,1,5321
贵阳,2017,5614.17,2,5321
贵阳,2017,5614.17,3,5324
贵阳,2017,5614.17,4,5324
贵阳,2017,5614.17,5,5339
贵阳,2017,5614.17,6,5340
贵阳,2017,5614.17,7,5356
贵阳,2017,5614.17,8,5711
贵阳,2017,5614.17,9,5871
贵阳,2017,5614.17,10,5935
贵阳,2017,5614.17,11,6233
贵阳,2017,5614.17,12,6295
贵阳,2018,9280.83,1,6834
贵阳,2018,9280.83,2,6841
贵阳,2018,9280.83,3,6826
贵阳,2018,9280.83,4,6766
贵阳,2018,9280.83,5,8795
贵阳,2018,9280.83,6,9212
贵阳,2018,9280.83,7,9787
贵阳,2018,9280.83,8,10207
贵阳,2018,9280.83,9,11301
贵阳,2018,9280.83,10,11099
贵阳,2018,9280.83,11,11864
贵阳,2018,9280.83,12,11838
贵阳,2019,10931,1,11589
贵阳,2019,10931,2,11264
贵阳,2019,10931,3,11129
贵阳,2019,10931,4,11004
贵阳,2019,10931,5,11018
贵阳,2019,10931,6,10942
贵阳,2019,10931,7,10801
贵阳,2019,10931,8,10854
贵阳,2019,10931,9,11038
贵阳,2019,10931,10,10840
贵阳,2019,10931,11,10342
贵阳,2019,10931,12,10351
贵阳,2020,9853.25,1,10353
贵阳,2020,9853.25,2,10228
贵阳,2020,9853.25,3,10223
贵阳,2020,9853.25,4,10065
贵阳,2020,9853.25,5,9917
贵阳,2020,9853.25,6,9888
贵阳,2020,9853.25,7,9639
贵阳,2020,9853.25,8,9607
贵阳,2020,9853.25,9,9657
贵阳,2020,9853.25,10,9595
贵阳,2020,9853.25,11,9641
贵阳,2020,9853.25,12,9426
贵阳,2021,9386.83,1,9276
贵阳,2021,9386.83,2,9359
贵阳,2021,9386.83,3,9134
贵阳,2021,9386.83,4,9050
贵阳,2021,9386.83,5,9188
贵阳,2021,9386.83,6,9392
贵阳,2021,9386.83,7,9512
贵阳,2021,9386.83,8,9455
贵阳,2021,9386.83,9,9635
贵阳,2021,9386.83,10,9525
贵阳,2021,9386.83,11,9571
贵阳,2021,9386.83,12,9545
贵阳,2022,9338.67,1,9557
贵阳,2022,9338.67,2,9511
贵阳,2022,9338.67,3,9458
贵阳,2022,9338.67,4,9432
贵阳,2022,9338.67,5,9413
贵阳,2022,9338.67,6,9340
贵阳,2022,9338.67,7,9316
贵阳,2022,9338.67,8,9308
贵阳,2022,9338.67,9,9277
贵阳,2022,9338.67,10,9169
贵阳,2022,9338.67,11,9187
贵阳,2022,9338.67,12,9096
贵阳,2023,9109.08,1,9106
贵阳,2023,9109.08,2,9175
贵阳,2023,9109.08,3,9205
贵阳,2023,9109.08,4,9108
贵阳,2023,9109.08,5,9144
贵阳,2023,9109.08,6,9055
贵阳,2023,9109.08,7,9025
贵阳,2023,9109.08,8,9087
贵阳,2023,9109.08,9,9048
贵阳,2023,9109.08,10,9104
贵阳,2023,9109.08,11,9091
贵阳,2023,9109.08,12,9161
贵阳,2024,9056.83,1,9165
贵阳,2024,9056.83,2,9162
贵阳,2024,9056.83,3,9069
贵阳,2024,9056.83,4,9067
贵阳,2024,9056.83,5,8960
贵阳,2024,9056.83,6,9039
贵阳,2024,9056.83,7,9040
贵阳,2024,9056.83,8,9040
贵阳,2024,9056.83,9,9035
贵阳,2024,9056.83,10,9035
贵阳,2024,9056.83,11,9035
贵阳,2024,9056.83,12,9035
贵阳,2025,8805.33,1,8994
贵阳,2025,8805.33,2,8990
贵阳,2025,8805.33,3,8990
贵阳,2025,8805.33,4,8927
贵阳,2025,8805.33,5,8824
贵阳,2025,8805.33,6,8686
贵阳,2025,8805.33,7,8686
贵阳,2025,8805.33,8,8663
贵阳,2025,8805.33,9,8618
贵阳,2025,8805.33,10,8762
贵阳,2025,8805.33,11,8762
贵阳,2025,8805.33,12,8762
郑州,2017,12367.2,1,10884
郑州,2017,12367.2,2,11080
郑州,2017,12367.2,3,11254
郑州,2017,12367.2,4,11349
郑州,2017,12367.2,5,11358
郑州,2017,12367.2,6,13292
郑州,2017,12367.2,7,13203
郑州,2017,12367.2,8,13136
郑州,2017,12367.2,9,13465
郑州,2017,12367.2,10,13369
郑州,2017,12367.2,11,13086
郑州,2017,12367.2,12,12931
郑州,2018,13537.7,1,12912
郑州,2018,13537.7,2,12919
郑州,2018,13537.7,3,13139
郑州,2018,13537.7,4,13377
郑州,2018,13537.7,5,13728
郑州,2018,13537.7,6,13787
郑州,2018,13537.7,7,13719
郑州,2018,13537.7,8,13704
郑州,2018,13537.7,9,13854
郑州,2018,13537.7,10,13799
郑州,2018,13537.7,11,13669
郑州,2018,13537.7,12,13845
郑州,2019,13929.1,1,13837
郑州,2019,13929.1,2,13864
郑州,2019,13929.1,3,13974
郑州,2019,13929.1,4,13845
郑州,2019,13929.1,5,13768
郑州,2019,13929.1,6,13989
郑州,2019,13929.1,7,13981
郑州,2019,13929.1,8,14138
郑州,2019,13929.1,9,13939
郑州,2019,13929.1,10,13901
郑州,2019,13929.1,11,13899
郑州,2019,13929.1,12,14014
郑州,2020,13711.4,1,14046
郑州,2020,13711.4,2,14026
郑州,2020,13711.4,3,13946
郑州,2020,13711.4,4,13888
郑州,2020,13711.4,5,13972
郑州,2020,13711.4,6,13782
郑州,2020,13711.4,7,13707
郑州,2020,13711.4,8,13890
郑州,2020,13711.4,9,13853
郑州,2020,13711.4,10,13818
郑州,2020,13711.4,11,12743
郑州,2020,13711.4,12,12866
郑州,2021,12928.2,1,12898
郑州,2021,12928.2,2,13155
郑州,2021,12928.2,3,13007
郑州,2021,12928.2,4,13156
郑州,2021,12928.2,5,12970
郑州,2021,12928.2,6,12508
郑州,2021,12928.2,7,12375
郑州,2021,12928.2,8,12922
郑州,2021,12928.2,9,12923
郑州,2021,12928.2,10,13236
郑州,2021,12928.2,11,13024
郑州,2021,12928.2,12,12965
郑州,2022,12593.9,1,12976
郑州,2022,12593.9,2,12812
郑州,2022,12593.9,3,12692
郑州,2022,12593.9,4,12620
郑州,2022,12593.9,5,12698
郑州,2022,12593.9,6,12609
郑州,2022,12593.9,7,12474
郑州,2022,12593.9,8,12496
郑州,2022,12593.9,9,12553
郑州,2022,12593.9,10,12485
郑州,2022,12593.9,11,12531
郑州,2022,12593.9,12,12181
郑州,2023,12171.1,1,12187
郑州,2023,12171.1,2,12242
郑州,2023,12171.1,3,12285
郑州,2023,12171.1,4,12411
郑州,2023,12171.1,5,12203
郑州,2023,12171.1,6,12058
郑州,2023,12171.1,7,12117
郑州,2023,12171.1,8,12160
郑州,2023,12171.1,9,12100
郑州,2023,12171.1,10,12070
郑州,2023,12171.1,11,12090
郑州,2023,12171.1,12,12130
郑州,2024,12280.5,1,12040
郑州,2024,12280.5,2,12072
郑州,2024,12280.5,3,12096
郑州,2024,12280.5,4,12210
郑州,2024,12280.5,5,12263
郑州,2024,12280.5,6,12299
郑州,2024,12280.5,7,12267
郑州,2024,12280.5,8,12144
郑州,2024,12280.5,9,12405
郑州,2024,12280.5,10,12505
郑州,2024,12280.5,11,12507
郑州,2024,12280.5,12,12558
郑州,2025,13351.6,1,12719
郑州,2025,13351.6,2,12758
郑州,2025,13351.6,3,13374
郑州,2025,13351.6,4,13345
郑州,2025,13351.6,5,13404
郑州,2025,13351.6,6,13404
郑州,2025,13351.6,7,13404
郑州,2025,13351.6,8,13340
郑州,2025,13351.6,9,13452
郑州,2025,13351.6,10,13523
郑州,2025,13351.6,11,13748
郑州,2025,13351.6,12,13748
重庆,2017,11024.8,1,9285
重庆,2017,11024.8,2,9610
重庆,2017,11024.8,3,10104
重庆,2017,11024.8,4,10797
重庆,2017,11024.8,5,11146
重庆,2017,11024.8,6,11890
重庆,2017,11024.8,7,9954
重庆,2017,11024.8,8,10222
重庆,2017,11024.8,9,12642
重庆,2017,11024.8,10,12558
重庆,2017,11024.8,11,12181
重庆,2017,11024.8,12,11909
重庆,2018,12368.1,1,10883
重庆,2018,12368.1,2,10558
重庆,2018,12368.1,3,10685
重庆,2018,12368.1,4,12435
重庆,2018,12368.1,5,11420
重庆,2018,12368.1,6,13032
重庆,2018,12368.1,7,13107
重庆,2018,12368.1,8,13305
重庆,2018,12368.1,9,14236
重庆,2018,12368.1,10,13562
重庆,2018,12368.1,11,12633
重庆,2018,12368.1,12,12561
重庆,2019,12553,1,12686
重庆,2019,12553,2,12786
重庆,2019,12553,3,12677
重庆,2019,12553,4,12499
重庆,2019,12553,5,13036
重庆,2019,12553,6,13100
重庆,2019,12553,7,12313
重庆,2019,12553,8,12278
重庆,2019,12553,9,12513
重庆,2019,12553,10,12274
重庆,2019,12553,11,12213
重庆,2019,12553,12,12261
重庆,2020,11629.1,1,12005
重庆,2020,11629.1,2,11830
重庆,2020,11629.1,3,11744
重庆,2020,11629.1,4,11698
重庆,2020,11629.1,5,11439
重庆,2020,11629.1,6,11536
重庆,2020,11629.1,7,11601
重庆,2020,11629.1,8,11662
重庆,2020,11629.1,9,11556
重庆,2020,11629.1,10,11317
重庆,2020,11629.1,11,11492
重庆,2020,11629.1,12,11669
重庆,2021,11494,1,12007
重庆,2021,11494,2,11948
重庆,2021,11494,3,11693
重庆,2021,11494,4,11646
重庆,2021,11494,5,11307
重庆,2021,11494,6,11428
重庆,2021,11494,7,12751
重庆,2021,11494,8,11127
重庆,2021,11494,9,11017
重庆,2021,11494,10,11027
重庆,2021,11494,11,10919
重庆,2021,11494,12,11058
重庆,2022,10894.4,1,11096
重庆,2022,10894.4,2,10963
重庆,2022,10894.4,3,10924
重庆,2022,10894.4,4,10946
重庆,2022,10894.4,5,10811
重庆,2022,10894.4,6,10793
重庆,2022,10894.4,7,10799
重庆,2022,10894.4,8,10822
重庆,2022,10894.4,9,10855
重庆,2022,10894.4,10,10902
重庆,2022,10894.4,11,10867
重庆,2022,10894.4,12,10955
重庆,2023,10970.8,1,10980
重庆,2023,10970.8,2,10961
重庆,2023,10970.8,3,10957
重庆,2023,10970.8,4,10989
重庆,2023,10970.8,5,10899
重庆,2023,10970.8,6,10937
重庆,2023,10970.8,7,10949
重庆,2023,10970.8,8,10940
重庆,2023,10970.8,9,10960
重庆,2023,10970.8,10,10967
重庆,2023,10970.8,11,10987
重庆,2023,10970.8,12,11124
重庆,2024,11138,1,11107
重庆,2024,11138,2,11096
重庆,2024,11138,3,11047
重庆,2024,11138,4,11034
重庆,2024,11138,5,11014
重庆,2024,11138,6,10809
重庆,2024,11138,7,10952
重庆,2024,11138,8,10999
重庆,2024,11138,9,11386
重庆,2024,11138,10,11404
重庆,2024,11138,11,11404
重庆,2024,11138,12,11404
重庆,2025,11309.2,1,11404
重庆,2025,11309.2,2,11404
重庆,2025,11309.2,3,11336
重庆,2025,11309.2,4,11270
重庆,2025,11309.2,5,11292
重庆,2025,11309.2,6,11292
重庆,2025,11309.2,7,11292
重庆,2025,11309.2,8,11292
重庆,2025,11309.2,9,11290
重庆,2025,11309.2,10,11299
重庆,2025,11309.2,11,11270
重庆,2025,11309.2,12,11270
银川,2017,5127.83,1,4951
银川,2017,5127.83,2,4951
银川,2017,5127.83,3,4951
银川,2017,5127.83,4,4981
银川,2017,5127.83,5,4981
银川,2017,5127.83,6,4981
银川,2017,5127.83,7,5210
银川,2017,5127.83,8,5225
银川,2017,5127.83,9,5302
银川,2017,5127.83,10,5288
银川,2017,5127.83,11,5350
银川,2017,5127.83,12,5363
银川,2018,5653.25,1,5384
银川,2018,5653.25,2,5390
银川,2018,5653.25,3,5482
银川,2018,5653.25,4,5492
银川,2018,5653.25,5,5475
银川,2018,5653.25,6,5499
银川,2018,5653.25,7,5680
银川,2018,5653.25,8,5677
银川,2018,5653.25,9,5958
银川,2018,5653.25,10,5907
银川,2018,5653.25,11,5943
银川,2018,5653.25,12,5952
银川,2019,6610.17,1,6293
银川,2019,6610.17,2,6291
银川,2019,6610.17,3,6436
银川,2019,6610.17,4,6362
银川,2019,6610.17,5,6464
银川,2019,6610.17,6,6667
银川,2019,6610.17,7,6777
银川,2019,6610.17,8,6855
银川,2019,6610.17,9,6862
银川,2019,6610.17,10,6787
银川,2019,6610.17,11,6819
银川,2019,6610.17,12,6709
银川,2020,7068,1,6764
银川,2020,7068,2,6773
银川,2020,7068,3,6808
银川,2020,7068,4,6825
银川,2020,7068,5,6845
银川,2020,7068,6,6804
银川,2020,7068,7,6856
银川,2020,7068,8,7022
银川,2020,7068,9,7295
银川,2020,7068,10,7427
银川,2020,7068,11,7762
银川,2020,7068,12,7635
银川,2021,7897.25,1,7707
银川,2021,7897.25,2,7687
银川,2021,7897.25,3,7678
银川,2021,7897.25,4,7723
银川,2021,7897.25,5,7739
银川,2021,7897.25,6,7853
银川,2021,7897.25,7,8072
银川,2021,7897.25,8,8017
银川,2021,7897.25,9,8111
银川,2021,7897.25,10,8130
银川,2021,7897.25,11,7988
银川,2021,7897.25,12,8062
银川,2022,8335.83,1,8061
银川,2022,8335.83,2,8068
银川,2022,8335.83,3,8195
银川,2022,8335.83,4,8228
银川,2022,8335.83,5,8223
银川,2022,8335.83,6,8500
银川,2022,8335.83,7,8463
银川,2022,8335.83,8,8463
银川,2022,8335.83,9,8455
银川,2022,8335.83,10,8455
银川,2022,8335.83,11,8450
银川,2022,8335.83,12,8469
银川,2023,8465.08,1,8464
银川,2023,8465.08,2,8443
银川,2023,8465.08,3,8439
银川,2023,8465.08,4,8459
银川,2023,8465.08,5,8542
银川,2023,8465.08,6,8596
银川,2023,8465.08,7,8473
银川,2023,8465.08,8,8579
银川,2023,8465.08,9,8464
银川,2023,8465.08,10,8414
银川,2023,8465.08,11,8382
银川,2023,8465.08,12,8326
银川,2024,8241.67,1,8304
银川,2024,8241.67,2,8322
银川,2024,8241.67,3,8260
银川,2024,8241.67,4,8268
银川,2024,8241.67,5,8254
银川,2024,8241.67,6,8250
银川,2024,8241.67,7,8211
银川,2024,8241.67,8,8211
银川,2024,8241.67,9,8211
银川,2024,8241.67,10,8203
银川,2024,8241.67,11,8203
银川,2024,8241.67,12,8203
银川,2025,8211.67,1,8203
银川,2025,8211.67,2,8203
银川,2025,8211.67,3,8203
银川,2025,8211.67,4,8203
银川,2025,8211.67,5,8216
银川,2025,8211.67,6,8216
银川,2025,8211.67,7,8216
银川,2025,8211.67,8,8216
银川,2025,8211.67,9,8216
银川,2025,8211.67,10,8216
银川,2025,8211.67,11,8216
银川,2025,8211.67,12,8216
长春,2017,8110.92,1,7311
长春,2017,8110.92,2,7383
长春,2017,8110.92,3,7568
长春,2017,8110.92,4,7679
长春,2017,8110.92,5,7718
长春,2017,8110.92,6,8287
长春,2017,8110.92,7,8398
长春,2017,8110.92,8,8444
长春,2017,8110.92,9,8205
长春,2017,8110.92,10,8429
长春,2017,8110.92,11,8521
长春,2017,8110.92,12,9388
长春,2018,9877,1,9267
长春,2018,9877,2,9116
长春,2018,9877,3,9135
长春,2018,9877,4,9393
长春,2018,9877,5,9448
长春,2018,9877,6,9846
长春,2018,9877,7,10137
长春,2018,9877,8,10443
长春,2018,9877,9,10356
长春,2018,9877,10,10536
长春,2018,9877,11,10516
长春,2018,9877,12,10331
长春,2019,10597.8,1,10612
长春,2019,10597.8,2,10956
长春,2019,10597.8,3,10912
长春,2019,10597.8,4,10698
长春,2019,10597.8,5,10613
长春,2019,10597.8,6,10599
长春,2019,10597.8,7,10466
长春,2019,10597.8,8,10461
长春,2019,10597.8,9,10525
长春,2019,10597.8,10,10381
长春,2019,10597.8,11,10404
长春,2019,10597.8,12,10546
长春,2020,10552.6,1,10435
长春,2020,10552.6,2,10316
长春,2020,10552.6,3,10117
长春,2020,10552.6,4,10497
长春,2020,10552.6,5,10379
长春,2020,10552.6,6,10247
长春,2020,10552.6,7,10470
长春,2020,10552.6,8,10513
长春,2020,10552.6,9,10699
长春,2020,10552.6,10,10848
长春,2020,10552.6,11,11078
长春,2020,10552.6,12,11032
长春,2021,10388,1,10741
长春,2021,10388,2,10797
长春,2021,10388,3,10725
长春,2021,10388,4,10452
长春,2021,10388,5,10330
长春,2021,10388,6,10233
长春,2021,10388,7,10229
长春,2021,10388,8,10077
长春,2021,10388,9,10104
长春,2021,10388,10,10116
长春,2021,10388,11,10430
长春,2021,10388,12,10422
长春,2022,10149.6,1,10381
长春,2022,10149.6,2,10420
长春,2022,10149.6,3,10231
长春,2022,10149.6,4,10210
长春,2022,10149.6,5,10209
长春,2022,10149.6,6,10210
长春,2022,10149.6,7,10099
长春,2022,10149.6,8,10049
长春,2022,10149.6,9,9987
长春,2022,10149.6,10,10007
长春,2022,10149.6,11,10039
长春,2022,10149.6,12,9953
长春,2023,9692.58,1,9914
长春,2023,9692.58,2,9848
长春,2023,9692.58,3,9810
长春,2023,9692.58,4,9754
长春,2023,9692.58,5,9676
长春,2023,9692.58,6,9676
长春,2023,9692.58,7,9668
长春,2023,9692.58,8,9592
长春,2023,9692.58,9,9644
长春,2023,9692.58,10,9603
长春,2023,9692.58,11,9537
长春,2023,9692.58,12,9589
长春,2024,9528.25,1,9563
长春,2024,9528.25,2,9540
长春,2024,9528.25,3,9554
长春,2024,9528.25,4,9551
长春,2024,9528.25,5,9506
长春,2024,9528.25,6,9507
长春,2024,9528.25,7,9533
长春,2024,9528.25,8,9532
长春,2024,9528.25,9,9479
长春,2024,9528.25,10,9429
长春,2024,9528.25,11,9462
长春,2024,9528.25,12,9683
长春,2025,9839.92,1,9667
长春,2025,9839.92,2,9751
长春,2025,9839.92,3,9931
长春,2025,9839.92,4,9970
长春,2025,9839.92,5,9969
长春,2025,9839.92,6,9983
长春,2025,9839.92,7,10012
长春,2025,9839.92,8,9897
长春,2025,9839.92,9,9784
长春,2025,9839.92,10,9705
长春,2025,9839.92,11,9705
长春,2025,9839.92,12,9705
长沙,2017,9362.83,1,8090
长沙,2017,9362.83,2,8239
长沙,2017,9362.83,3,8520
长沙,2017,9362.83,4,8671
长沙,2017,9362.83,5,8655
长沙,2017,9362.83,6,9801
长沙,2017,9362.83,7,9743
长沙,2017,9362.83,8,10153
长沙,2017,9362.83,9,10391
长沙,2017,9362.83,10,10320
长沙,2017,9362.83,11,10036
长沙,2017,9362.83,12,9735
长沙,2018,10295.3,1,9677
长沙,2018,10295.3,2,9743
长沙,2018,10295.3,3,9811
长沙,2018,10295.3,4,10940
长沙,2018,10295.3,5,11342
长沙,2018,10295.3,6,11336
长沙,2018,10295.3,7,11408
长沙,2018,10295.3,8,10421
长沙,2018,10295.3,9,10086
长沙,2018,10295.3,10,9796
长沙,2018,10295.3,11,9466
长沙,2018,10295.3,12,9518
长沙,2019,9712.75,1,9542
长沙,2019,9712.75,2,10259
长沙,2019,9712.75,3,9161
长沙,2019,9712.75,4,9542
长沙,2019,9712.75,5,9890
长沙,2019,9712.75,6,9843
长沙,2019,9712.75,7,9741
长沙,2019,9712.75,8,9887
长沙,2019,9712.75,9,9896
长沙,2019,9712.75,10,9663
长沙,2019,9712.75,11,9558
长沙,2019,9712.75,12,9571
长沙,2020,9494.25,1,9680
长沙,2020,9494.25,2,9653
长沙,2020,9494.25,3,9517
长沙,2020,9494.25,4,9601
长沙,2020,9494.25,5,9403
长沙,2020,9494.25,6,9459
长沙,2020,9494.25,7,9550
长沙,2020,9494.25,8,9332
长沙,2020,9494.25,9,9389
长沙,2020,9494.25,10,9452
长沙,2020,9494.25,11,9396
长沙,2020,9494.25,12,9499
长沙,2021,9733.42,1,9415
长沙,2021,9733.42,2,9461
长沙,2021,9733.42,3,9667
长沙,2021,9733.42,4,9709
长沙,2021,9733.42,5,9509
长沙,2021,9733.42,6,9771
长沙,2021,9733.42,7,9688
长沙,2021,9733.42,8,9874
长沙,2021,9733.42,9,9866
长沙,2021,9733.42,10,9840
长沙,2021,9733.42,11,9983
长沙,2021,9733.42,12,10018
长沙,2022,10259.9,1,10053
长沙,2022,10259.9,2,10053
长沙,2022,10259.9,3,10073
长沙,2022,10259.9,4,10174
长沙,2022,10259.9,5,10208
长沙,2022,10259.9,6,10185
长沙,2022,10259.9,7,10125
长沙,2022,10259.9,8,10341
长沙,2022,10259.9,9,10372
长沙,2022,10259.9,10,10340
长沙,2022,10259.9,11,10361
长沙,2022,10259.9,12,10834
长沙,2023,10794.2,1,10447
长沙,2023,10794.2,2,10596
长沙,2023,10794.2,3,10663
长沙,2023,10794.2,4,10742
长沙,2023,10794.2,5,10781
长沙,2023,10794.2,6,10870
长沙,2023,10794.2,7,10891
长沙,2023,10794.2,8,10830
长沙,2023,10794.2,9,10813
长沙,2023,10794.2,10,10849
长沙,2023,10794.2,11,11009
长沙,2023,10794.2,12,11039
长沙,2024,10969,1,11055
长沙,2024,10969,2,11128
长沙,2024,10969,3,11077
长沙,2024,10969,4,11032
长沙,2024,10969,5,11068
长沙,2024,10969,6,11029
长沙,2024,10969,7,10959
长沙,2024,10969,8,10883
长沙,2024,10969,9,10878
长沙,2024,10969,10,10835
长沙,2024,10969,11,10836
长沙,2024,10969,12,10848
长沙,2025,10723.2,1,10828
长沙,2025,10723.2,2,10824
长沙,2025,10723.2,3,10821
长沙,2025,10723.2,4,10842
长沙,2025,10723.2,5,10762
长沙,2025,10723.2,6,10568
长沙,2025,10723.2,7,10619
长沙,2025,10723.2,8,10623
长沙,2025,10723.2,9,10623
长沙,2025,10723.2,10,10627
长沙,2025,10723.2,11,10774
长沙,2025,10723.2,12,10767
